date,container_cpu_cfs_periods_total,container_cpu_cfs_throttled_periods_total,container_cpu_cfs_throttled_seconds_total,container_cpu_load_average_10s,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_fs_inodes_free,container_fs_inodes_total,container_fs_io_current,container_fs_io_time_seconds_total,container_fs_io_time_weighted_seconds_total,container_fs_limit_bytes,container_fs_read_seconds_total,container_fs_reads_merged_total,container_fs_reads_total,container_fs_sector_reads_total,container_fs_sector_writes_total,container_fs_usage_bytes,container_fs_write_seconds_total,container_fs_writes_merged_total,container_fs_writes_total,container_last_seen,container_memory_cache,container_memory_failcnt,container_memory_failures_total,container_memory_mapped_file,container_memory_max_usage_bytes,container_memory_rss,container_memory_swap,container_memory_usage_bytes,container_memory_working_set_bytes,container_network_receive_bytes_total,container_network_receive_errors_total,container_network_receive_packets_dropped_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_errors_total,container_network_transmit_packets_dropped_total,container_network_transmit_packets_total,container_oom_events_total,container_spec_cpu_period,container_spec_cpu_quota,container_spec_cpu_shares,container_spec_memory_limit_bytes,container_spec_memory_reservation_limit_bytes,container_spec_memory_swap_limit_bytes,container_start_time_seconds,container_tasks_state,rps
2024-09-14 09:36:00,79.191946,0.000000,0.000000,0.000000,0.011134,0.506574,0.475261,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12546.069903,11157504.000000,0.000001,690.222362,900.925324,138102220650.000000,39428096.000000,0.000000,938.069842,31506432.000000,1370423296.000000,865689600.000000,0.000000,979017728.000000,858275840.000000,25738.505896,0.000000,0.000000,256.231998,25665.953230,0.000000,0.000000,182.015890,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,19.797499
2024-09-14 09:36:15,91.439739,0.000000,0.000000,0.000000,0.019450,0.578323,0.561663,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12517.703372,11300864.000000,0.000000,682.119560,867.097639,138102221816.000000,39428096.000000,0.000000,1243.126601,31506432.000000,1370488832.000000,870785024.000000,0.000000,984227840.000000,863485952.000000,28203.851232,0.000000,0.000000,279.555343,28362.889825,0.000000,0.000000,202.036791,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,21.470180
2024-09-14 09:36:30,96.727294,0.000000,0.000000,0.000000,0.023145,0.613761,0.591304,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11701.682838,11345920.000000,0.000001,649.043999,824.225601,138102223047.000000,39428096.000000,0.000000,1146.992733,31506432.000000,1370488832.000000,871006208.000000,0.000000,984567808.000000,863825920.000000,30805.662838,0.000000,0.000000,308.203563,30493.701255,0.000000,0.000000,219.823698,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,23.131857
2024-09-14 09:36:45,96.793248,0.000000,0.000000,0.000000,0.007923,0.573926,0.535993,0.000000,240.000000,32.000000,0.000001,0.000000,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,9401.746981,11345920.000000,0.000000,497.872742,725.300189,138102224247.000000,39428096.000000,0.000000,1197.817042,31506432.000000,1370595328.000000,873967616.000000,0.000000,987267072.000000,866525184.000000,29219.742194,0.000000,0.000000,290.427447,29316.015268,0.000000,0.000000,211.570077,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,24.267467
2024-09-14 09:37:00,84.508849,0.000000,0.000000,0.000000,0.019359,0.529033,0.504005,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11532.880512,11345920.000000,0.000000,613.188211,880.810852,138102225441.000000,39428096.000000,0.000000,1466.169502,31506432.000000,1370603520.000000,878297088.000000,0.000000,991420416.000000,870678528.000000,27027.218595,0.000000,0.000000,267.628773,27334.936931,0.000000,0.000000,195.258402,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,21.536646
2024-09-14 09:37:15,94.002443,0.080193,0.000462,0.000000,0.013667,0.621947,0.594765,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12030.692806,11546624.000000,0.000000,700.233710,809.375958,138102226566.000000,39428096.000000,0.000000,1206.992493,31506432.000000,1370603520.000000,879218688.000000,0.000000,992575488.000000,871833600.000000,30970.763487,0.000000,0.000000,308.651844,30788.321557,0.000000,0.000000,221.800225,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,24.068689
2024-09-14 09:37:30,107.267052,0.000000,0.000000,0.000000,0.025860,0.708027,0.680993,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13007.452274,11612160.000000,0.000001,681.138726,979.018205,138102227815.000000,39428096.000000,0.000000,1576.600948,31506432.000000,1370603520.000000,883060736.000000,0.000000,996564992.000000,875823104.000000,35917.042631,0.000000,0.000000,357.198564,35399.060050,0.000000,0.000000,257.932572,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,27.934480
2024-09-14 09:37:45,103.892978,0.000000,0.000000,0.000000,0.011264,0.673155,0.625278,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,14962.089680,11612160.000000,0.000001,776.786000,1100.999056,138102229042.000000,39428096.000000,0.000000,1544.368405,31506432.000000,1370603520.000000,884289536.000000,0.000000,998076416.000000,877334528.000000,34441.213538,0.000000,0.000000,342.784329,34262.371556,0.000000,0.000000,249.499490,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,27.734347
2024-09-14 09:38:00,95.495713,0.000000,0.000000,0.000000,0.013528,0.605799,0.571640,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11465.938109,11612160.000000,0.000000,630.788823,842.822985,138102230189.000000,39428096.000000,0.000000,1458.685196,31506432.000000,1370603520.000000,887898112.000000,0.000000,1002098688.000000,881356800.000000,31632.570044,0.000000,0.000000,315.491069,31292.505104,0.000000,0.000000,227.752267,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,24.935414
2024-09-14 09:38:15,107.285099,0.000000,0.000000,0.000000,0.019954,0.702553,0.667424,0.000000,240.000000,0.000000,0.000001,0.000000,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11915.244198,11841536.000000,0.000000,640.118107,803.674202,138102231411.000000,39428096.000000,0.000000,1624.228010,31506432.000000,1370808320.000000,891617280.000000,0.000000,1005993984.000000,885252096.000000,34600.150047,0.000000,0.000000,343.583679,34406.774462,0.000000,0.000000,249.921205,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,28.061497
2024-09-14 09:38:30,127.761279,0.083386,0.001347,0.000000,0.014013,0.822627,0.775084,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13317.942215,11915264.000000,0.000000,724.041541,965.670738,138102232634.000000,39428096.000000,0.000000,2211.665762,31506432.000000,1372426240.000000,897871872.000000,0.000000,1012510720.000000,891768832.000000,40991.788014,0.000000,0.000000,408.154481,40022.821011,0.000000,0.000000,293.600818,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,32.077119
2024-09-14 09:38:45,122.891756,0.000000,0.000000,0.000000,0.018911,0.798686,0.745957,0.000000,240.000000,0.000000,0.000001,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11589.145283,11915264.000000,0.000001,672.564172,785.924856,138102233760.000000,39428096.000000,0.000000,2000.257522,31506432.000000,1374953472.000000,903528448.000000,0.000000,1018912768.000000,898170880.000000,40325.057834,0.000000,0.000000,404.531907,39070.930966,0.000000,0.000000,287.475473,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,31.463743
2024-09-14 09:39:00,118.607724,0.000000,0.000000,0.000000,0.023448,0.768678,0.722544,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13312.143563,11915264.000000,0.000001,673.834205,1060.827668,138102234915.000000,39428096.000000,0.000000,1985.225668,31506432.000000,1377075200.000000,902262784.000000,0.000000,1017114624.000000,896372736.000000,37126.402893,0.000000,0.000000,369.172720,36593.369423,0.000000,0.000000,266.689351,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,29.267234
2024-09-14 09:39:15,115.597589,0.000000,0.000000,0.000000,0.011439,0.773632,0.738449,0.000000,240.000000,2.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13328.504924,12177408.000000,0.000000,756.192869,882.524552,138102236064.000000,39428096.000000,0.000000,1964.754112,31506432.000000,1377787904.000000,908836864.000000,0.000000,1024020480.000000,903278592.000000,38349.232229,0.000000,0.000000,383.632657,37408.590272,0.000000,0.000000,274.706649,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,30.800422
2024-09-14 09:39:30,126.435180,0.000000,0.000000,0.000000,0.021451,0.896422,0.866219,0.000000,240.000000,2.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13718.581980,12263424.000000,0.000001,757.452902,1022.448662,138102237224.000000,39428096.000000,0.000000,2309.631649,31506432.000000,1381134336.000000,914546688.000000,0.000000,1029619712.000000,908877824.000000,43675.137415,0.000000,0.000000,435.024325,42257.160408,0.000000,0.000000,311.289525,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,34.530943
2024-09-14 09:39:45,148.113873,0.000000,0.000000,0.000000,0.017493,1.016885,0.959722,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13552.208109,12263424.000000,0.000000,735.270766,914.667827,138102238459.000000,39428096.000000,0.000000,1981.529848,31506432.000000,1382993920.000000,914071552.000000,0.000000,1029120000.000000,908378112.000000,48481.524193,0.000000,0.000000,483.363753,46386.277924,0.000000,0.000000,336.870772,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,37.072097
2024-09-14 09:40:00,149.852396,0.000000,0.000000,0.000000,0.035180,1.016718,0.971943,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,14840.585527,12263424.000000,0.000001,808.293103,932.996089,138102239724.000000,39428096.000000,0.000000,2182.431180,31506432.000000,1386889216.000000,912527360.000000,0.000000,1027751936.000000,907010048.000000,50833.013905,0.000000,0.000000,506.922156,48355.144456,0.000000,0.000000,352.840775,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,42.802707
2024-09-14 09:40:15,145.504866,0.000000,0.000000,0.000000,0.034369,1.008954,0.945447,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11469.205569,12550144.000000,0.000001,516.844200,882.615420,138102240939.000000,39428096.000000,0.000000,1923.958720,31506432.000000,1387249664.000000,907608064.000000,0.000000,1022857216.000000,902115328.000000,49774.096683,0.000000,0.000000,497.294647,47276.324588,0.000000,0.000000,346.012895,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,39.396783
2024-09-14 09:40:30,157.351645,0.000000,0.000000,0.000000,0.026384,1.122485,1.051352,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13394.318237,12660736.000000,0.000001,976.207321,874.700285,138102242242.000000,39428096.000000,0.000000,1863.411174,31506432.000000,1387249664.000000,907210752.000000,0.000000,1021947904.000000,901206016.000000,47718.506561,0.000000,0.000000,476.010542,45685.016651,0.000000,0.000000,334.384559,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,40.264465
2024-09-14 09:40:45,149.459528,0.000000,0.000000,0.000000,0.019263,1.014588,0.977670,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13923.219584,12660736.000000,0.000001,663.278516,981.952999,138102243356.000000,39428096.000000,0.000000,1832.093338,31506432.000000,1387266048.000000,907829248.000000,0.000000,1022844928.000000,902103040.000000,49920.019664,0.000000,0.000000,500.590099,47089.103140,0.000000,0.000000,344.380607,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,39.416265
2024-09-14 09:41:00,160.526761,0.000000,0.000000,0.000000,0.025942,1.125852,1.039153,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13492.051085,12660736.000000,0.000001,863.702490,833.920893,138102244666.000000,39428096.000000,0.000000,2000.638946,31506432.000000,1387274240.000000,908632064.000000,0.000000,1023778816.000000,903036928.000000,53991.611126,0.000000,0.000000,539.359676,51194.805690,0.000000,0.000000,376.902395,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,41.050175
2024-09-14 09:41:15,165.155235,0.000000,0.000000,0.000000,0.032566,1.201320,1.120792,0.000000,240.000000,8.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12535.009218,13000704.000000,0.000001,685.081472,879.318509,138102245837.000000,39428096.000000,0.000000,2309.592201,31506432.000000,1387757568.000000,905986048.000000,0.000000,1020964864.000000,900222976.000000,54482.350064,0.000000,0.000000,544.317519,51623.273262,0.000000,0.000000,378.693213,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,45.192285
2024-09-14 09:41:30,155.797708,0.000000,0.000000,0.000000,0.025525,1.127225,1.060775,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12203.216194,13115392.000000,0.000000,699.632711,836.145134,138102247027.000000,39428096.000000,0.000000,2175.822775,31506432.000000,1387757568.000000,903806976.000000,0.000000,1021214720.000000,900472832.000000,54484.093512,0.000000,0.000000,545.478669,51335.802431,0.000000,0.000000,377.451800,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,44.838557
2024-09-14 09:41:45,155.023820,0.000000,0.000000,0.000000,0.019742,1.108549,1.051827,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12573.524363,13115392.000000,0.000001,718.388895,894.261289,138102247819.000000,39428096.000000,0.000000,2799.715723,31506432.000000,1388429312.000000,902037504.000000,0.000000,1019666432.000000,898924544.000000,54663.053650,0.000000,0.000000,546.151827,51802.606666,0.000000,0.000000,379.943630,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,42.947757
2024-09-14 09:42:00,181.994013,0.000000,0.000000,0.000000,0.032420,1.344737,1.261104,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11520.078372,13115392.000000,0.000001,784.521895,837.734597,138102249266.000000,39428096.000000,0.000000,2877.293120,31506432.000000,1388429312.000000,902025216.000000,0.000000,1019252736.000000,898510848.000000,57705.801483,0.000000,0.000000,576.377189,55017.663987,0.000000,0.000000,409.266372,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,48.039856
2024-09-14 09:42:15,168.602315,0.000000,0.000000,0.000000,0.033254,1.237670,1.173839,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,14676.183048,13488128.000000,0.000001,658.331211,1002.526890,138102250553.000000,39428096.000000,0.000000,3512.918999,31506432.000000,1388929024.000000,902352896.000000,0.000000,1019834368.000000,899092480.000000,58110.524093,0.000000,0.000000,580.190670,55114.790588,0.000000,0.000000,405.222102,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,47.228700
2024-09-14 09:42:30,170.588554,0.000000,0.000000,0.000000,0.018681,1.236916,1.162498,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13366.511914,13611008.000000,0.000001,888.324354,788.001606,138102251646.000000,39428096.000000,0.000000,2485.265161,31506432.000000,1389051904.000000,903290880.000000,0.000000,1020813312.000000,900071424.000000,56767.848755,0.000000,0.000000,566.923958,53826.716384,0.000000,0.000000,397.155459,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,45.250148
2024-09-14 09:42:45,171.865735,0.000000,0.000000,0.000000,0.039581,1.220300,1.141724,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,16695.510457,13611008.000000,0.000001,838.439028,1280.879858,138102252862.000000,39428096.000000,0.000000,2114.114463,31506432.000000,1389051904.000000,903401472.000000,0.000000,1020895232.000000,900153344.000000,59597.861835,0.000000,0.000000,596.716645,55963.254035,0.000000,0.000000,413.097310,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,47.675869
2024-09-14 09:43:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.000000,0.000000,0.000000,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13611008.000000,0.000000,0.000000,0.000000,138102253045.000000,39428096.000000,0.000000,0.000000,31506432.000000,1389051904.000000,903401472.000000,0.000000,1020895232.000000,900153344.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.826961
2024-09-14 09:43:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.000000,0.000000,0.000000,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13611008.000000,0.000000,0.000000,0.000000,138102253045.000000,39428096.000000,0.000000,0.000000,31506432.000000,1389051904.000000,903401472.000000,0.000000,1020895232.000000,900153344.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.263606
2024-09-14 09:43:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.000000,0.000000,0.000000,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13611008.000000,0.000000,0.000000,0.000000,138102253045.000000,39428096.000000,0.000000,0.000000,31506432.000000,1389051904.000000,903401472.000000,0.000000,1020895232.000000,900153344.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.618824
2024-09-14 09:43:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.000000,0.000000,0.000000,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13611008.000000,0.000000,0.000000,0.000000,138102253045.000000,39428096.000000,0.000000,0.000000,31506432.000000,1389051904.000000,903401472.000000,0.000000,1020895232.000000,900153344.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.991543
2024-09-14 09:44:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.000000,0.000000,0.000000,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13611008.000000,0.000000,0.000000,0.000000,138102253045.000000,39428096.000000,0.000000,0.000000,31506432.000000,1389051904.000000,903401472.000000,0.000000,1020895232.000000,900153344.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.649547
2024-09-14 09:44:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.000000,0.000000,0.000000,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13611008.000000,0.000000,0.000000,0.000000,138102253045.000000,39428096.000000,0.000000,0.000000,31506432.000000,1389051904.000000,903401472.000000,0.000000,1020895232.000000,900153344.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.532220
2024-09-14 09:44:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.000000,0.000000,0.000000,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13611008.000000,0.000000,0.000000,0.000000,138102253045.000000,39428096.000000,0.000000,0.000000,31506432.000000,1389051904.000000,903401472.000000,0.000000,1020895232.000000,900153344.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.496673
2024-09-14 09:44:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.000000,0.000000,0.000000,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14766080.000000,0.000000,0.000000,0.000000,138102258555.000000,39428096.000000,0.000000,0.000000,31506432.000000,1390854144.000000,914915328.000000,0.000000,1032749056.000000,912007168.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,51.329249
2024-09-14 09:45:00,190.863827,0.000000,0.000000,0.000000,0.042949,1.535817,1.452840,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,15225.336912,14766080.000000,0.000001,998.762045,941.594733,138102263389.000000,39428096.000000,0.000000,2377.882562,31506432.000000,1391722496.000000,914952192.000000,0.000000,1032962048.000000,912220160.000000,59746.331843,0.000000,0.000000,597.248882,57254.283711,0.000000,0.000000,427.194386,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,49.457913
2024-09-14 09:45:15,197.142320,0.000000,0.000000,0.000000,0.025546,1.555618,1.475860,0.000000,240.000000,3.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,14161.256161,15196160.000000,0.000001,827.825409,899.700359,138102264865.000000,39428096.000000,0.000000,2515.053045,31506432.000000,1392009216.000000,918196224.000000,0.000000,1036886016.000000,916144128.000000,59052.141143,0.000000,0.000000,589.842500,56525.192668,0.000000,0.000000,422.860707,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,48.764353
2024-09-14 09:45:30,192.301951,0.000000,0.000000,0.000000,0.042106,1.482363,1.394950,0.000000,240.000000,0.000000,0.000003,0.000002,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12997.999213,15323136.000000,0.000001,693.015971,994.995922,138102265386.000000,39428096.000000,0.000000,2463.007546,31506432.000000,1392549888.000000,918065152.000000,0.000000,1036697600.000000,915955712.000000,60130.589271,0.000000,0.000000,602.675982,57063.519624,0.000000,0.000000,426.930800,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,48.885139
2024-09-14 09:45:45,191.796633,0.000000,0.000000,0.000000,0.038799,1.445749,1.363812,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,10935.338668,15323136.000000,0.000001,659.557679,757.062300,138102267355.000000,39428096.000000,0.000000,2316.255270,31506432.000000,1392795648.000000,912613376.000000,0.000000,1030750208.000000,910008320.000000,56067.131419,0.000000,0.000000,559.890720,53708.668235,0.000000,0.000000,398.299691,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,45.044703
2024-09-14 09:46:00,155.149117,0.000000,0.000000,0.000000,0.017418,1.122555,1.085858,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12390.054611,15323136.000000,0.000001,754.145514,857.991654,138102268245.000000,39428096.000000,0.000000,2180.283585,31506432.000000,1392820224.000000,913731584.000000,0.000000,1032179712.000000,911437824.000000,51809.409343,0.000000,0.000000,516.951311,49398.847365,0.000000,0.000000,362.339017,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,43.038365
2024-09-14 09:46:15,152.545353,0.000000,0.000000,0.000000,0.027344,1.099272,1.042307,0.000000,240.000000,7.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12535.660444,15691776.000000,0.000001,783.490886,806.352358,138102269833.000000,39428096.000000,0.000000,1879.215043,31506432.000000,1393246208.000000,911740928.000000,0.000000,1029980160.000000,909238272.000000,48793.234604,0.000000,0.000000,487.978888,46501.618842,0.000000,0.000000,341.341292,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,39.207836
2024-09-14 09:46:30,148.926180,0.000000,0.000000,0.000000,0.029886,1.042966,0.991597,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12416.458492,15818752.000000,0.000001,751.330404,903.406500,138102270800.000000,39428096.000000,0.000000,2018.501676,31506432.000000,1394720768.000000,910041088.000000,0.000000,1028284416.000000,907542528.000000,47717.803936,0.000000,0.000000,475.524433,45560.544580,0.000000,0.000000,331.184375,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,39.167611
2024-09-14 09:46:45,147.372497,0.000000,0.000000,0.000000,0.023156,1.024489,0.959955,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11409.390576,15818752.000000,0.000001,619.485405,840.306340,138102272225.000000,39428096.000000,0.000000,1816.424088,31506432.000000,1394720768.000000,907681792.000000,0.000000,1026060288.000000,905318400.000000,47839.617211,0.000000,0.000000,477.271769,45865.872283,0.000000,0.000000,335.206077,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,37.898750
